x;y;z
-11.2293;9.98663;-10.9773
-11.2316;9.98658;-10.9772
-11.234;9.98653;-10.9771
-11.2363;9.98648;-10.977
-11.2386;9.98643;-10.977
-11.2409;9.98638;-10.9769
-11.2432;9.98633;-10.9768
-11.2455;9.98627;-10.9767
-11.2479;9.98622;-10.9766
-11.2502;9.98617;-10.9765
-11.2525;9.98612;-10.9764
-11.2548;9.98607;-10.9764
-11.2571;9.98602;-10.9763
-11.2595;9.98597;-10.9762
-11.2618;9.98592;-10.9761
-11.2641;9.98586;-10.976
-11.2664;9.98581;-10.9759
-11.2687;9.98576;-10.9758
-11.271;9.98571;-10.9757
-11.2734;9.98566;-10.9756
-11.2757;9.9856;-10.9756
-11.278;9.98555;-10.9755
-11.2803;9.9855;-10.9754
-11.2826;9.98545;-10.9753
-11.2849;9.98539;-10.9752
-11.2872;9.98534;-10.9751
-11.2896;9.98529;-10.975
-11.2919;9.98524;-10.9749
-11.2942;9.98518;-10.9748
-11.2965;9.98513;-10.9748
-11.2988;9.98508;-10.9747
-11.3011;9.98502;-10.9746
-11.3034;9.98497;-10.9745
-11.3058;9.98492;-10.9744
-11.3081;9.98486;-10.9743
-11.3104;9.98481;-10.9742
-11.3127;9.98476;-10.9741
-11.315;9.9847;-10.974
-11.3173;9.98465;-10.9739
-11.3196;9.9846;-10.9738
-11.322;9.98454;-10.9738
-11.3243;9.98449;-10.9737
-11.3266;9.98443;-10.9736
-11.3289;9.98438;-10.9735
-11.3312;9.98433;-10.9734
-11.3335;9.98427;-10.9733
-11.3358;9.98422;-10.9732
-11.3381;9.98416;-10.9731
-11.3405;9.98411;-10.973
-11.3428;9.98405;-10.9729
-11.3451;9.984;-10.9728
-11.3474;9.98394;-10.9727
-11.3497;9.98389;-10.9726
-11.352;9.98383;-10.9725
-11.3543;9.98378;-10.9724
-11.3566;9.98372;-10.9724
-11.3589;9.98367;-10.9723
-11.3613;9.98361;-10.9722
-11.3636;9.98356;-10.9721
-11.3659;9.9835;-10.972
-11.3682;9.98345;-10.9719
-11.3705;9.98339;-10.9718
-11.3728;9.98333;-10.9717
-11.3751;9.98328;-10.9716
-11.3774;9.98322;-10.9715
-11.3797;9.98317;-10.9714
-11.382;9.98311;-10.9713
-11.3843;9.98305;-10.9712
-11.3867;9.983;-10.9711
-11.389;9.98294;-10.971
-11.3913;9.98288;-10.9709
-11.3936;9.98283;-10.9708
-11.3959;9.98277;-10.9707
-11.3982;9.98271;-10.9706
-11.4005;9.98266;-10.9705
-11.4028;9.9826;-10.9704
-11.4051;9.98254;-10.9703
-11.4074;9.98248;-10.9702
-11.4097;9.98243;-10.9701
-11.412;9.98237;-10.97
-11.4143;9.98231;-10.97
-11.4167;9.98225;-10.9699
-11.419;9.9822;-10.9698
-11.4213;9.98214;-10.9697
-11.4236;9.98208;-10.9696
-11.4259;9.98202;-10.9695
-11.4282;9.98197;-10.9694
-11.4305;9.98191;-10.9693
-11.4328;9.98185;-10.9692
-11.4351;9.98179;-10.9691
-11.4374;9.98173;-10.969
-11.4397;9.98167;-10.9689
-11.442;9.98162;-10.9688
-11.4443;9.98156;-10.9687
-11.4466;9.9815;-10.9686
-11.4489;9.98144;-10.9685
-11.4512;9.98138;-10.9684
-11.4535;9.98132;-10.9683
-11.4558;9.98126;-10.9682
-11.4581;9.9812;-10.9681
-11.4604;9.98114;-10.968
-11.4628;9.98108;-10.9679
-11.4651;9.98102;-10.9678
-11.4674;9.98096;-10.9677
-11.4697;9.98091;-10.9676
-11.472;9.98085;-10.9675
-11.4743;9.98079;-10.9673
-11.4766;9.98073;-10.9672
-11.4789;9.98067;-10.9671
-11.4812;9.98061;-10.967
-11.4835;9.98055;-10.9669
-11.4858;9.98049;-10.9668
