x;y;z
-10.0175;-13.4069;-18.9266
-10.0175;-13.407;-18.9267
-10.0175;-13.407;-18.9268
-10.0176;-13.4071;-18.9269
-10.0176;-13.4072;-18.927
-10.0176;-13.4072;-18.9271
-10.0177;-13.4073;-18.9272
-10.0177;-13.4074;-18.9273
-10.0177;-13.4074;-18.9274
-10.0178;-13.4075;-18.9274
-10.0178;-13.4075;-18.9275
-10.0178;-13.4076;-18.9276
-10.0178;-13.4077;-18.9277
-10.0179;-13.4077;-18.9278
-10.0179;-13.4078;-18.9279
-10.0179;-13.4079;-18.928
-10.018;-13.4079;-18.9281
-10.018;-13.408;-18.9282
-10.018;-13.4081;-18.9283
-10.0181;-13.4081;-18.9284
-10.0181;-13.4082;-18.9285
-10.0181;-13.4083;-18.9285
-10.0181;-13.4083;-18.9286
-10.0182;-13.4084;-18.9287
-10.0182;-13.4085;-18.9288
-10.0182;-13.4085;-18.9289
-10.0183;-13.4086;-18.929
-10.0183;-13.4087;-18.9291
-10.0183;-13.4087;-18.9292
-10.0184;-13.4088;-18.9293
-10.0184;-13.4088;-18.9294
-10.0184;-13.4089;-18.9295
-10.0185;-13.409;-18.9296
-10.0185;-13.409;-18.9296
-10.0185;-13.4091;-18.9297
-10.0185;-13.4092;-18.9298
-10.0186;-13.4092;-18.9299
-10.0186;-13.4093;-18.93
-10.0186;-13.4094;-18.9301
-10.0187;-13.4094;-18.9302
-10.0187;-13.4095;-18.9303
-10.0187;-13.4096;-18.9304
-10.0188;-13.4096;-18.9305
-10.0188;-13.4097;-18.9306
-10.0188;-13.4098;-18.9306
-10.0189;-13.4098;-18.9307
-10.0189;-13.4099;-18.9308
-10.0189;-13.4099;-18.9309
-10.0189;-13.41;-18.931
-10.019;-13.4101;-18.9311
-10.019;-13.4101;-18.9312
-10.019;-13.4102;-18.9313
-10.0191;-13.4103;-18.9314
-10.0191;-13.4103;-18.9315
-10.0191;-13.4104;-18.9316
-10.0192;-13.4105;-18.9317
-10.0192;-13.4105;-18.9317
-10.0192;-13.4106;-18.9318
-10.0192;-13.4107;-18.9319
-10.0193;-13.4107;-18.932
-10.0193;-13.4108;-18.9321
-10.0193;-13.4109;-18.9322
-10.0194;-13.4109;-18.9323
-10.0194;-13.411;-18.9324
-10.0194;-13.4111;-18.9325
-10.0195;-13.4111;-18.9326
-10.0195;-13.4112;-18.9327
-10.0195;-13.4112;-18.9328
-10.0196;-13.4113;-18.9328
-10.0196;-13.4114;-18.9329
-10.0196;-13.4114;-18.933
-10.0196;-13.4115;-18.9331
-10.0197;-13.4116;-18.9332
-10.0197;-13.4116;-18.9333
-10.0197;-13.4117;-18.9334
-10.0198;-13.4118;-18.9335
-10.0198;-13.4118;-18.9336
-10.0198;-13.4119;-18.9337
-10.0199;-13.412;-18.9338
-10.0199;-13.412;-18.9339
-10.0199;-13.4121;-18.9339
-10.0199;-13.4122;-18.934
-10.02;-13.4122;-18.9341
-10.02;-13.4123;-18.9342
-10.02;-13.4123;-18.9343
-10.0201;-13.4124;-18.9344
-10.0201;-13.4125;-18.9345
-10.0201;-13.4125;-18.9346
-10.0202;-13.4126;-18.9347
-10.0202;-13.4127;-18.9348
-10.0202;-13.4127;-18.9349
-10.0203;-13.4128;-18.935
-10.0203;-13.4129;-18.935
-10.0203;-13.4129;-18.9351
-10.0203;-13.413;-18.9352
-10.0204;-13.4131;-18.9353
-10.0204;-13.4131;-18.9354
-10.0204;-13.4132;-18.9355
-10.0205;-13.4133;-18.9356
-10.0205;-13.4133;-18.9357
-10.0205;-13.4134;-18.9358
-10.0206;-13.4135;-18.9359
-10.0206;-13.4135;-18.936
-10.0206;-13.4136;-18.9361
-10.0207;-13.4136;-18.9361
-10.0207;-13.4137;-18.9362
-10.0207;-13.4138;-18.9363
-10.0207;-13.4138;-18.9364
-10.0208;-13.4139;-18.9365
-10.0208;-13.414;-18.9366
-10.0208;-13.414;-18.9367
-10.0209;-13.4141;-18.9368
-10.0209;-13.4142;-18.9369
-10.0209;-13.4142;-18.937
-10.021;-13.4143;-18.9371
-10.021;-13.4144;-18.9371
-10.021;-13.4144;-18.9372
-10.021;-13.4145;-18.9373
-10.0211;-13.4146;-18.9374
-10.0211;-13.4146;-18.9375
-10.0211;-13.4147;-18.9376
-10.0212;-13.4147;-18.9377
-10.0212;-13.4148;-18.9378
-10.0212;-13.4149;-18.9379
-10.0213;-13.4149;-18.938
-10.0213;-13.415;-18.9381
-10.0213;-13.4151;-18.9382
-10.0214;-13.4151;-18.9382
-10.0214;-13.4152;-18.9383
-10.0214;-13.4153;-18.9384
-10.0214;-13.4153;-18.9385
-10.0215;-13.4154;-18.9386
-10.0215;-13.4155;-18.9387
-10.0215;-13.4155;-18.9388
-10.0216;-13.4156;-18.9389
-10.0216;-13.4157;-18.939
-10.0216;-13.4157;-18.9391
-10.0217;-13.4158;-18.9392
-10.0217;-13.4159;-18.9393
-10.0217;-13.4159;-18.9393
-10.0217;-13.416;-18.9394
-10.0218;-13.416;-18.9395
-10.0218;-13.4161;-18.9396
-10.0218;-13.4162;-18.9397
-10.0219;-13.4162;-18.9398
-10.0219;-13.4163;-18.9399
-10.0219;-13.4164;-18.94
-10.022;-13.4164;-18.9401
-10.022;-13.4165;-18.9402
-10.022;-13.4166;-18.9403
-10.0221;-13.4166;-18.9404
-10.0221;-13.4167;-18.9404
-10.0221;-13.4168;-18.9405
-10.0221;-13.4168;-18.9406
-10.0222;-13.4169;-18.9407
-10.0222;-13.417;-18.9408
-10.0222;-13.417;-18.9409
-10.0223;-13.4171;-18.941
-10.0223;-13.4171;-18.9411
-10.0223;-13.4172;-18.9412
-10.0224;-13.4173;-18.9413
-10.0224;-13.4173;-18.9414
-10.0224;-13.4174;-18.9415
-10.0225;-13.4175;-18.9415
-10.0225;-13.4175;-18.9416
-10.0225;-13.4176;-18.9417
-10.0225;-13.4177;-18.9418
-10.0226;-13.4177;-18.9419
-10.0226;-13.4178;-18.942
-10.0226;-13.4179;-18.9421
-10.0227;-13.4179;-18.9422
-10.0227;-13.418;-18.9423
-10.0227;-13.4181;-18.9424
-10.0228;-13.4181;-18.9425
-10.0228;-13.4182;-18.9426
-10.0228;-13.4183;-18.9426
-10.0228;-13.4183;-18.9427
-10.0229;-13.4184;-18.9428
-10.0229;-13.4184;-18.9429
-10.0229;-13.4185;-18.943
-10.023;-13.4186;-18.9431
-10.023;-13.4186;-18.9432
-10.023;-13.4187;-18.9433
-10.0231;-13.4188;-18.9434
-10.0231;-13.4188;-18.9435
-10.0231;-13.4189;-18.9436
-10.0232;-13.419;-18.9436
-10.0232;-13.419;-18.9437
-10.0232;-13.4191;-18.9438
-10.0232;-13.4192;-18.9439
-10.0233;-13.4192;-18.944
-10.0233;-13.4193;-18.9441
-10.0233;-13.4194;-18.9442
-10.0234;-13.4194;-18.9443
-10.0234;-13.4195;-18.9444
-10.0234;-13.4195;-18.9445
-10.0235;-13.4196;-18.9446
-10.0235;-13.4197;-18.9447
-10.0235;-13.4197;-18.9447
-10.0236;-13.4198;-18.9448
-10.0236;-13.4199;-18.9449
-10.0236;-13.4199;-18.945
-10.0236;-13.42;-18.9451
-10.0237;-13.4201;-18.9452
-10.0237;-13.4201;-18.9453
-10.0237;-13.4202;-18.9454
-10.0238;-13.4203;-18.9455
-10.0238;-13.4203;-18.9456
-10.0238;-13.4204;-18.9457
-10.0239;-13.4205;-18.9458
-10.0239;-13.4205;-18.9458
-10.0239;-13.4206;-18.9459
-10.0239;-13.4206;-18.946
-10.024;-13.4207;-18.9461
