xA;yA;zA;xB;yB;zB;xC;yC;zC
0;32.7398;0;4.98527;32.6821;-0.330244;-4.98527;32.6821;0.330244
0;32.7478;0;4.98776;32.6823;-0.290292;-4.98776;32.6823;0.290292
0;32.7557;0;4.98992;32.6826;-0.250321;-4.98992;32.6826;0.250321
0;32.7637;0;4.99177;32.683;-0.210334;-4.99177;32.683;0.210334
0;32.7717;0;4.9933;32.6835;-0.170333;-4.9933;32.6835;0.170333
0;32.7796;0;4.9945;32.684;-0.130321;-4.9945;32.684;0.130321
0;32.7875;0;4.99538;32.6847;-0.0903012;-4.99538;32.6847;0.0903012
0;32.7955;0;4.99595;32.6855;-0.0502754;-4.99595;32.6855;0.0502754
0;32.8034;0;4.99619;32.6864;-0.0102464;-4.99619;32.6864;0.0102464
0;32.8113;0;4.99611;32.6874;0.0297833;-4.99611;32.6874;-0.0297833
0;32.8192;0;4.99571;32.6885;0.0698111;-4.99571;32.6885;-0.0698111
0;32.827;0;4.995;32.6897;0.109834;-4.995;32.6897;-0.109834
0;32.8349;0;4.99396;32.6911;0.149851;-4.99396;32.6911;-0.149851
0;32.8427;0;4.9926;32.6927;0.189857;-4.9926;32.6927;-0.189857
0;32.8506;0;4.99091;32.6944;0.229852;-4.99091;32.6944;-0.229852
0;32.8584;0;4.98891;32.6963;0.269831;-4.98891;32.6963;-0.269831
0;32.8662;0;4.98659;32.6983;0.309794;-4.98659;32.6983;-0.309794
0;32.874;0;4.98395;32.7005;0.349736;-4.98395;32.7005;-0.349736
0;32.8817;0;4.98099;32.7029;0.389656;-4.98099;32.7029;-0.389656
0;32.8895;0;4.97771;32.7054;0.429551;-4.97771;32.7054;-0.429551
0;32.8972;0;4.97411;32.7082;0.469419;-4.97411;32.7082;-0.469419
0;32.9049;0;4.97019;32.7111;0.509256;-4.97019;32.7111;-0.509256
0;32.9126;0;4.96595;32.7143;0.549061;-4.96595;32.7143;-0.549061
0;32.9202;0;4.96139;32.7176;0.58883;-4.96139;32.7176;-0.58883
0;32.9279;0;4.95651;32.7212;0.628562;-4.95651;32.7212;-0.628562
0;32.9355;0;4.95132;32.7249;0.668253;-4.95132;32.7249;-0.668253
0;32.9431;0;4.9458;32.7289;0.707901;-4.9458;32.7289;-0.707901
0;32.9507;0;4.93997;32.7331;0.747504;-4.93997;32.7331;-0.747504
0;32.9582;0;4.93383;32.7375;0.787059;-4.93383;32.7375;-0.787059
0;32.9658;0;4.92736;32.7422;0.826563;-4.92736;32.7422;-0.826563
0;32.9733;0;4.92058;32.7471;0.866015;-4.92058;32.7471;-0.866015
0;32.9808;0;4.91349;32.7522;0.90541;-4.91349;32.7522;-0.90541
0;32.9882;0;4.90608;32.7575;0.944748;-4.90608;32.7575;-0.944748
0;32.9957;0;4.89835;32.7631;0.984025;-4.89835;32.7631;-0.984025
0;33.0031;0;4.89031;32.7689;1.02324;-4.89031;32.7689;-1.02324
0;33.0105;0;4.88195;32.7749;1.06239;-4.88195;32.7749;-1.06239
0;33.0179;0;4.87328;32.7812;1.10147;-4.87328;32.7812;-1.10147
0;33.0252;0;4.8643;32.7878;1.14048;-4.8643;32.7878;-1.14048
0;33.0325;0;4.85501;32.7946;1.17941;-4.85501;32.7946;-1.17941
0;33.0398;0;4.8454;32.8016;1.21827;-4.8454;32.8016;-1.21827
0;33.0471;0;4.83549;32.8089;1.25705;-4.83549;32.8089;-1.25705
0;33.0544;0;4.82526;32.8164;1.29576;-4.82526;32.8164;-1.29576
0;33.0616;0;4.81473;32.8241;1.33437;-4.81473;32.8241;-1.33437
0;33.0688;0;4.80388;32.8321;1.37291;-4.80388;32.8321;-1.37291
0;33.076;0;4.79273;32.8404;1.41135;-4.79273;32.8404;-1.41135
0;33.0831;0;4.78126;32.8488;1.4497;-4.78126;32.8488;-1.4497
0;33.0902;0;4.7695;32.8576;1.48796;-4.7695;32.8576;-1.48796
0;33.0973;0;4.75742;32.8665;1.52613;-4.75742;32.8665;-1.52613
0;33.1044;0;4.74504;32.8757;1.5642;-4.74504;32.8757;-1.5642
0;33.1115;0;4.73236;32.8851;1.60216;-4.73236;32.8851;-1.60216
0;33.1185;0;4.71937;32.8948;1.64003;-4.71937;32.8948;-1.64003
0;33.1255;0;4.70608;32.9047;1.67779;-4.70608;32.9047;-1.67779
0;33.1325;0;4.69248;32.9148;1.71544;-4.69248;32.9148;-1.71544
0;33.1395;0;4.67859;32.9251;1.75298;-4.67859;32.9251;-1.75298
0;33.1464;0;4.66439;32.9357;1.79041;-4.66439;32.9357;-1.79041
0;33.1534;0;4.6499;32.9465;1.82772;-4.6499;32.9465;-1.82772
0;33.1603;0;4.6351;32.9575;1.86491;-4.6351;32.9575;-1.86491
0;33.1671;0;4.62001;32.9687;1.90199;-4.62001;32.9687;-1.90199
0;33.174;0;4.60463;32.9801;1.93895;-4.60463;32.9801;-1.93895
0;33.1808;0;4.58894;32.9916;1.97577;-4.58894;32.9916;-1.97577
0;33.1877;0;4.57297;33.0034;2.01248;-4.57297;33.0034;-2.01248
0;33.1945;0;4.55669;33.0154;2.04905;-4.55669;33.0154;-2.04905
0;33.2012;0;4.54013;33.0276;2.08549;-4.54013;33.0276;-2.08549
0;33.208;0;4.52328;33.0399;2.1218;-4.52328;33.0399;-2.1218
0;33.2148;0;4.50613;33.0524;2.15797;-4.50613;33.0524;-2.15797
0;33.2215;0;4.4887;33.0651;2.19401;-4.4887;33.0651;-2.19401
0;33.2282;0;4.47097;33.0779;2.2299;-4.47097;33.0779;-2.2299
0;33.2349;0;4.45296;33.0909;2.26565;-4.45296;33.0909;-2.26565
0;33.2416;0;4.43467;33.1041;2.30125;-4.43467;33.1041;-2.30125
0;33.2483;0;4.41609;33.1173;2.33671;-4.41609;33.1173;-2.33671
0;33.2549;0;4.39722;33.1308;2.37202;-4.39722;33.1308;-2.37202
0;33.2616;0;4.37808;33.1443;2.40717;-4.37808;33.1443;-2.40717
0;33.2682;0;4.35865;33.158;2.44217;-4.35865;33.158;-2.44217
0;33.2748;0;4.33894;33.1717;2.47701;-4.33894;33.1717;-2.47701
0;33.2814;0;4.31896;33.1856;2.5117;-4.31896;33.1856;-2.5117
0;33.288;0;4.2987;33.1996;2.54622;-4.2987;33.1996;-2.54622
0;33.2946;0;4.27816;33.2137;2.58058;-4.27816;33.2137;-2.58058
0;33.3012;0;4.25734;33.2278;2.61477;-4.25734;33.2278;-2.61477
0;33.3078;0;4.23626;33.242;2.6488;-4.23626;33.242;-2.6488
0;33.3144;0;4.2149;33.2563;2.68265;-4.2149;33.2563;-2.68265
0;33.3209;0;4.19327;33.2707;2.71634;-4.19327;33.2707;-2.71634
0;33.3275;0;4.17137;33.2851;2.74985;-4.17137;33.2851;-2.74985
0;33.334;0;4.14921;33.2995;2.78318;-4.14921;33.2995;-2.78318
0;33.3406;0;4.12677;33.314;2.81633;-4.12677;33.314;-2.81633
0;33.3471;0;4.10408;33.3285;2.84931;-4.10408;33.3285;-2.84931
0;33.3537;0;4.08112;33.3431;2.8821;-4.08112;33.3431;-2.8821
0;33.3602;0;4.05789;33.3576;2.9147;-4.05789;33.3576;-2.9147
0;33.3668;0;4.03441;33.3722;2.94712;-4.03441;33.3722;-2.94712
0;33.3733;0;4.01067;33.3867;2.97935;-4.01067;33.3867;-2.97935
0;33.3799;0;3.98667;33.4012;3.01139;-3.98667;33.4012;-3.01139
0;33.3864;0;3.96242;33.4157;3.04323;-3.96242;33.4157;-3.04323
0;33.393;0;3.93791;33.4302;3.07488;-3.93791;33.4302;-3.07488
0;33.3995;0;3.91314;33.4446;3.10633;-3.91314;33.4446;-3.10633
0;33.4061;0;3.88813;33.459;3.13758;-3.88813;33.459;-3.13758
0;33.4127;0;3.86287;33.4734;3.16864;-3.86287;33.4734;-3.16864
0;33.4192;0;3.83736;33.4876;3.19948;-3.83736;33.4876;-3.19948
0;33.4258;0;3.8116;33.5018;3.23013;-3.8116;33.5018;-3.23013
0;33.4324;0;3.7856;33.516;3.26056;-3.7856;33.516;-3.26056
0;33.439;0;3.75935;33.53;3.29079;-3.75935;33.53;-3.29079
0;33.4456;0;3.73287;33.5439;3.3208;-3.73287;33.5439;-3.3208
0;33.4522;0;3.70614;33.5578;3.3506;-3.70614;33.5578;-3.3506
0;33.4588;0;3.67918;33.5715;3.38019;-3.67918;33.5715;-3.38019
0;33.4655;0;3.65198;33.5851;3.40956;-3.65198;33.5851;-3.40956
0;33.4721;0;3.62454;33.5986;3.43871;-3.62454;33.5986;-3.43871
0;33.4788;0;3.59688;33.612;3.46764;-3.59688;33.612;-3.46764
0;33.4855;0;3.56898;33.6252;3.49635;-3.56898;33.6252;-3.49635
0;33.4922;0;3.54085;33.6383;3.52483;-3.54085;33.6383;-3.52483
0;33.4989;0;3.5125;33.6513;3.55308;-3.5125;33.6513;-3.55308
0;33.5056;0;3.48392;33.664;3.58111;-3.48392;33.664;-3.58111
0;33.5123;0;3.45512;33.6767;3.60891;-3.45512;33.6767;-3.60891
0;33.5191;0;3.42609;33.6891;3.63648;-3.42609;33.6891;-3.63648
0;33.5259;0;3.39685;33.7014;3.66381;-3.39685;33.7014;-3.66381
0;33.5327;0;3.36738;33.7135;3.69091;-3.36738;33.7135;-3.69091
0;33.5395;0;3.3377;33.7254;3.71777;-3.3377;33.7254;-3.71777
0;33.5463;0;3.30781;33.7371;3.74439;-3.30781;33.7371;-3.74439
0;33.5531;0;3.2777;33.7487;3.77078;-3.2777;33.7487;-3.77078
0;33.56;0;3.24739;33.76;3.79692;-3.24739;33.76;-3.79692
0;33.5669;0;3.21686;33.7711;3.82281;-3.21686;33.7711;-3.82281
0;33.5738;0;3.18613;33.782;3.84846;-3.18613;33.782;-3.84846
0;33.5807;0;3.1552;33.7927;3.87387;-3.1552;33.7927;-3.87387
0;33.5877;0;3.12406;33.8032;3.89902;-3.12406;33.8032;-3.89902
0;33.5947;0;3.09272;33.8135;3.92393;-3.09272;33.8135;-3.92393
0;33.6017;0;3.06118;33.8235;3.94858;-3.06118;33.8235;-3.94858
0;33.6087;0;3.02945;33.8333;3.97298;-3.02945;33.8333;-3.97298
0;33.6157;0;2.99752;33.8429;3.99712;-2.99752;33.8429;-3.99712
0;33.6228;0;2.9654;33.8522;4.02101;-2.9654;33.8522;-4.02101
0;33.6299;0;2.93309;33.8614;4.04464;-2.93309;33.8614;-4.04464
0;33.637;0;2.90059;33.8702;4.06801;-2.90059;33.8702;-4.06801
0;33.6441;0;2.8679;33.8789;4.09112;-2.8679;33.8789;-4.09112
0;33.6513;0;2.83503;33.8873;4.11397;-2.83503;33.8873;-4.11397
0;33.6585;0;2.80198;33.8954;4.13655;-2.80198;33.8954;-4.13655
0;33.6657;0;2.76875;33.9033;4.15887;-2.76875;33.9033;-4.15887
0;33.6729;0;2.73534;33.911;4.18091;-2.73534;33.911;-4.18091
0;33.6802;0;2.70175;33.9184;4.2027;-2.70175;33.9184;-4.2027
0;33.6874;0;2.668;33.9256;4.22421;-2.668;33.9256;-4.22421
0;33.6947;0;2.63407;33.9326;4.24545;-2.63407;33.9326;-4.24545
0;33.7021;0;2.59997;33.9393;4.26642;-2.59997;33.9393;-4.26642
0;33.7094;0;2.5657;33.9457;4.28711;-2.5657;33.9457;-4.28711
0;33.7168;0;2.53127;33.9519;4.30753;-2.53127;33.9519;-4.30753
0;33.7242;0;2.49668;33.9579;4.32767;-2.49668;33.9579;-4.32767
0;33.7316;0;2.46193;33.9636;4.34753;-2.46193;33.9636;-4.34753
0;33.7391;0;2.42701;33.9691;4.36712;-2.42701;33.9691;-4.36712
0;33.7466;0;2.39195;33.9744;4.38642;-2.39195;33.9744;-4.38642
0;33.7541;0;2.35673;33.9794;4.40545;-2.35673;33.9794;-4.40545
0;33.7616;0;2.32135;33.9842;4.42419;-2.32135;33.9842;-4.42419
0;33.7691;0;2.28583;33.9888;4.44264;-2.28583;33.9888;-4.44264
0;33.7767;0;2.25017;33.9931;4.46081;-2.25017;33.9931;-4.46081
0;33.7843;0;2.21435;33.9973;4.4787;-2.21435;33.9973;-4.4787
0;33.7919;0;2.1784;34.0012;4.4963;-2.1784;34.0012;-4.4963
0;33.7995;0;2.1423;34.0049;4.51361;-2.1423;34.0049;-4.51361
0;33.8072;0;2.10607;34.0083;4.53062;-2.10607;34.0083;-4.53062
0;33.8148;0;2.06971;34.0116;4.54735;-2.06971;34.0116;-4.54735
0;33.8225;0;2.03321;34.0147;4.56379;-2.03321;34.0147;-4.56379
0;33.8302;0;1.99658;34.0176;4.57993;-1.99658;34.0176;-4.57993
0;33.838;0;1.95982;34.0202;4.59578;-1.95982;34.0202;-4.59578
0;33.8457;0;1.92293;34.0227;4.61133;-1.92293;34.0227;-4.61133
0;33.8535;0;1.88593;34.0251;4.62659;-1.88593;34.0251;-4.62659
0;33.8613;0;1.8488;34.0272;4.64155;-1.8488;34.0272;-4.64155
0;33.8691;0;1.81155;34.0292;4.65622;-1.81155;34.0292;-4.65622
0;33.8769;0;1.77419;34.031;4.67058;-1.77419;34.031;-4.67058
0;33.8847;0;1.73671;34.0326;4.68464;-1.73671;34.0326;-4.68464
0;33.8926;0;1.69912;34.0341;4.69841;-1.69912;34.0341;-4.69841
0;33.9005;0;1.66142;34.0355;4.71187;-1.66142;34.0355;-4.71187
0;33.9083;0;1.62362;34.0367;4.72503;-1.62362;34.0367;-4.72503
0;33.9162;0;1.58571;34.0378;4.73789;-1.58571;34.0378;-4.73789
0;33.9241;0;1.5477;34.0387;4.75044;-1.5477;34.0387;-4.75044
0;33.932;0;1.50959;34.0396;4.76269;-1.50959;34.0396;-4.76269
0;33.94;0;1.47138;34.0403;4.77463;-1.47138;34.0403;-4.77463
0;33.9479;0;1.43308;34.0409;4.78626;-1.43308;34.0409;-4.78626
0;33.9559;0;1.39468;34.0415;4.79759;-1.39468;34.0415;-4.79759
0;33.9638;0;1.3562;34.0419;4.80861;-1.3562;34.0419;-4.80861
0;33.9718;0;1.31763;34.0423;4.81932;-1.31763;34.0423;-4.81932
0;33.9797;0;1.27898;34.0426;4.82972;-1.27898;34.0426;-4.82972
0;33.9877;0;1.24024;34.0428;4.83982;-1.24024;34.0428;-4.83982
0;33.9957;0;1.20142;34.043;4.8496;-1.20142;34.043;-4.8496
0;34.0037;0;1.16253;34.0431;4.85907;-1.16253;34.0431;-4.85907
0;34.0117;0;1.12356;34.0432;4.86822;-1.12356;34.0432;-4.86822
0;34.0197;0;1.08452;34.0432;4.87707;-1.08452;34.0432;-4.87707
0;34.0277;0;1.04541;34.0432;4.8856;-1.04541;34.0432;-4.8856
0;34.0357;0;1.00623;34.0433;4.89382;-1.00623;34.0433;-4.89382
0;34.0437;0;0.966992;34.0433;4.90173;-0.966992;34.0433;-4.90173
0;34.0517;0;0.927688;34.0433;4.90932;-0.927688;34.0433;-4.90932
0;34.0597;0;0.888325;34.0433;4.91659;-0.888325;34.0433;-4.91659
0;34.0677;0;0.848905;34.0433;4.92355;-0.848905;34.0433;-4.92355
0;34.0757;0;0.80943;34.0433;4.93019;-0.80943;34.0433;-4.93019
0;34.0837;0;0.769904;34.0434;4.93652;-0.769904;34.0434;-4.93652
0;34.0916;0;0.730328;34.0436;4.94253;-0.730328;34.0436;-4.94253
0;34.0996;0;0.690705;34.0437;4.94823;-0.690705;34.0437;-4.94823
0;34.1076;0;0.651037;34.044;4.9536;-0.651037;34.044;-4.9536
0;34.1156;0;0.611328;34.0443;4.95866;-0.611328;34.0443;-4.95866
0;34.1235;0;0.57158;34.0446;4.9634;-0.57158;34.0446;-4.9634
0;34.1315;0;0.531795;34.0451;4.96782;-0.531795;34.0451;-4.96782
0;34.1394;0;0.491976;34.0456;4.97192;-0.491976;34.0456;-4.97192
0;34.1474;0;0.452125;34.0463;4.9757;-0.452125;34.0463;-4.9757
0;34.1553;0;0.412246;34.047;4.97916;-0.412246;34.047;-4.97916
0;34.1632;0;0.372339;34.0479;4.98231;-0.372339;34.0479;-4.98231
0;34.1711;0;0.332409;34.0488;4.98513;-0.332409;34.0488;-4.98513
0;34.179;0;0.292458;34.0499;4.98764;-0.292458;34.0499;-4.98764
0;34.1869;0;0.252488;34.0512;4.98982;-0.252488;34.0512;-4.98982
0;34.1947;0;0.212502;34.0525;4.99168;-0.212502;34.0525;-4.99168
0;34.2026;0;0.172501;34.054;4.99322;-0.172501;34.054;-4.99322
0;34.2104;0;0.13249;34.0557;4.99445;-0.13249;34.0557;-4.99445
0;34.2182;0;0.0924708;34.0575;4.99535;-0.0924708;34.0575;-4.99535
0;34.226;0;0.0524453;34.0595;4.99593;-0.0524453;34.0595;-4.99593
0;34.2338;0;0.0124164;34.0617;4.99619;-0.0124164;34.0617;-4.99619
0;34.2416;0;-0.0276133;34.064;4.99613;0.0276133;34.064;-4.99613
0;34.2493;0;-0.0676412;34.0665;4.99575;0.0676412;34.0665;-4.99575
0;34.2571;0;-0.107665;34.0692;4.99505;0.107665;34.0692;-4.99505
0;34.2648;0;-0.147681;34.0721;4.99402;0.147681;34.0721;-4.99402
0;34.2725;0;-0.187689;34.0752;4.99268;0.187689;34.0752;-4.99268
0;34.2801;0;-0.227684;34.0785;4.99102;0.227684;34.0785;-4.99102
0;34.2878;0;-0.267664;34.082;4.98903;0.267664;34.082;-4.98903
0;34.2954;0;-0.307628;34.0857;4.98673;0.307628;34.0857;-4.98673
0;34.303;0;-0.347571;34.0897;4.9841;0.347571;34.0897;-4.9841
0;34.3106;0;-0.387493;34.0938;4.98116;0.387493;34.0938;-4.98116
0;34.3182;0;-0.427389;34.0982;4.9779;0.427389;34.0982;-4.9779
0;34.3257;0;-0.467258;34.1028;4.97431;0.467258;34.1028;-4.97431
0;34.3332;0;-0.507097;34.1076;4.97041;0.507097;34.1076;-4.97041
0;34.3407;0;-0.546903;34.1127;4.96619;0.546903;34.1127;-4.96619
0;34.3482;0;-0.586675;34.1179;4.96165;0.586675;34.1179;-4.96165
0;34.3557;0;-0.626408;34.1235;4.95679;0.626408;34.1235;-4.95679
0;34.3631;0;-0.666102;34.1292;4.95161;0.666102;34.1292;-4.95161
0;34.3705;0;-0.705752;34.1352;4.94611;0.705752;34.1352;-4.94611
0;34.3779;0;-0.745358;34.1415;4.9403;0.745358;34.1415;-4.9403
0;34.3852;0;-0.784915;34.1479;4.93417;0.784915;34.1479;-4.93417
0;34.3925;0;-0.824422;34.1547;4.92772;0.824422;34.1547;-4.92772
0;34.3998;0;-0.863876;34.1616;4.92096;0.863876;34.1616;-4.92096
0;34.4071;0;-0.903275;34.1688;4.91388;0.903275;34.1688;-4.91388
0;34.4144;0;-0.942616;34.1763;4.90649;0.942616;34.1763;-4.90649
0;34.4216;0;-0.981896;34.184;4.89878;0.981896;34.184;-4.89878
0;34.4288;0;-1.02111;34.1919;4.89075;1.02111;34.1919;-4.89075
0;34.436;0;-1.06026;34.2001;4.88241;1.06026;34.2001;-4.88241
0;34.4431;0;-1.09935;34.2085;4.87376;1.09935;34.2085;-4.87376
0;34.4503;0;-1.13836;34.2172;4.8648;1.13836;34.2172;-4.8648
0;34.4574;0;-1.1773;34.2261;4.85552;1.1773;34.2261;-4.85552
0;34.4645;0;-1.21617;34.2352;4.84593;1.21617;34.2352;-4.84593
0;34.4715;0;-1.25495;34.2446;4.83603;1.25495;34.2446;-4.83603
0;34.4786;0;-1.29366;34.2542;4.82582;1.29366;34.2542;-4.82582
0;34.4856;0;-1.33228;34.2641;4.8153;1.33228;34.2641;-4.8153
0;34.4926;0;-1.37082;34.2741;4.80447;1.37082;34.2741;-4.80447
0;34.4996;0;-1.40927;34.2844;4.79334;1.40927;34.2844;-4.79334
0;34.5065;0;-1.44763;34.2949;4.78189;1.44763;34.2949;-4.78189
0;34.5134;0;-1.48589;34.3056;4.77014;1.48589;34.3056;-4.77014
0;34.5203;0;-1.52406;34.3166;4.75808;1.52406;34.3166;-4.75808
0;34.5272;0;-1.56213;34.3277;4.74572;1.56213;34.3277;-4.74572
0;34.5341;0;-1.60011;34.3391;4.73305;1.60011;34.3391;-4.73305
0;34.5409;0;-1.63798;34.3506;4.72008;1.63798;34.3506;-4.72008
0;34.5478;0;-1.67574;34.3623;4.7068;1.67574;34.3623;-4.7068
0;34.5546;0;-1.7134;34.3743;4.69322;1.7134;34.3743;-4.69322
0;34.5614;0;-1.75094;34.3864;4.67934;1.75094;34.3864;-4.67934
0;34.5681;0;-1.78838;34.3987;4.66517;1.78838;34.3987;-4.66517
0;34.5749;0;-1.8257;34.4112;4.65069;1.8257;34.4112;-4.65069
0;34.5816;0;-1.8629;34.4238;4.63591;1.8629;34.4238;-4.63591
0;34.5883;0;-1.89998;34.4366;4.62084;1.89998;34.4366;-4.62084
0;34.595;0;-1.93694;34.4495;4.60546;1.93694;34.4495;-4.60546
0;34.6017;0;-1.97378;34.4627;4.5898;1.97378;34.4627;-4.5898
0;34.6084;0;-2.01049;34.4759;4.57384;2.01049;34.4759;-4.57384
0;34.6151;0;-2.04707;34.4893;4.55758;2.04707;34.4893;-4.55758
0;34.6217;0;-2.08352;34.5028;4.54103;2.08352;34.5028;-4.54103
0;34.6284;0;-2.11984;34.5164;4.52419;2.11984;34.5164;-4.52419
0;34.635;0;-2.15601;34.5302;4.50706;2.15601;34.5302;-4.50706
0;34.6416;0;-2.19206;34.544;4.48964;2.19206;34.544;-4.48964
0;34.6482;0;-2.22796;34.558;4.47194;2.22796;34.558;-4.47194
0;34.6548;0;-2.26371;34.572;4.45394;2.26371;34.572;-4.45394
0;34.6614;0;-2.29933;34.5862;4.43566;2.29933;34.5862;-4.43566
0;34.668;0;-2.33479;34.6004;4.4171;2.33479;34.6004;-4.4171
0;34.6745;0;-2.37011;34.6147;4.39825;2.37011;34.6147;-4.39825
0;34.6811;0;-2.40527;34.629;4.37912;2.40527;34.629;-4.37912
0;34.6877;0;-2.44028;34.6434;4.35971;2.44028;34.6434;-4.35971
0;34.6942;0;-2.47513;34.6578;4.34002;2.47513;34.6578;-4.34002
0;34.7008;0;-2.50982;34.6723;4.32005;2.50982;34.6723;-4.32005
0;34.7073;0;-2.54435;34.6868;4.2998;2.54435;34.6868;-4.2998
0;34.7139;0;-2.57872;34.7013;4.27928;2.57872;34.7013;-4.27928
0;34.7204;0;-2.61292;34.7159;4.25848;2.61292;34.7159;-4.25848
0;34.727;0;-2.64696;34.7304;4.23741;2.64696;34.7304;-4.23741
0;34.7335;0;-2.68082;34.745;4.21606;2.68082;34.745;-4.21606
0;34.7401;0;-2.71452;34.7595;4.19445;2.71452;34.7595;-4.19445
0;34.7466;0;-2.74803;34.774;4.17257;2.74803;34.774;-4.17257
0;34.7532;0;-2.78138;34.7885;4.15041;2.78138;34.7885;-4.15041
0;34.7597;0;-2.81454;34.8029;4.128;2.81454;34.8029;-4.128
0;34.7663;0;-2.84752;34.8173;4.10531;2.84752;34.8173;-4.10531
0;34.7728;0;-2.88032;34.8317;4.08237;2.88032;34.8317;-4.08237
0;34.7794;0;-2.91294;34.846;4.05916;2.91294;34.846;-4.05916
0;34.786;0;-2.94537;34.8602;4.03569;2.94537;34.8602;-4.03569
0;34.7926;0;-2.97761;34.8743;4.01196;2.97761;34.8743;-4.01196
0;34.7992;0;-3.00966;34.8884;3.98798;3.00966;34.8884;-3.98798
0;34.8058;0;-3.04151;34.9024;3.96374;3.04151;34.9024;-3.96374
0;34.8124;0;-3.07317;34.9162;3.93924;3.07317;34.9162;-3.93924
0;34.819;0;-3.10463;34.93;3.9145;3.10463;34.93;-3.9145
0;34.8256;0;-3.1359;34.9436;3.8895;3.1359;34.9436;-3.8895
0;34.8323;0;-3.16696;34.9572;3.86425;3.16696;34.9572;-3.86425
0;34.8389;0;-3.19782;34.9706;3.83875;3.19782;34.9706;-3.83875
0;34.8456;0;-3.22847;34.9838;3.81301;3.22847;34.9838;-3.81301
0;34.8523;0;-3.25892;34.997;3.78702;3.25892;34.997;-3.78702
0;34.859;0;-3.28916;35.0099;3.76079;3.28916;35.0099;-3.76079
0;34.8657;0;-3.31918;35.0228;3.73431;3.31918;35.0228;-3.73431
0;34.8725;0;-3.34899;35.0354;3.7076;3.34899;35.0354;-3.7076
0;34.8792;0;-3.37859;35.0479;3.68065;3.37859;35.0479;-3.68065
0;34.886;0;-3.40797;35.0602;3.65346;3.40797;35.0602;-3.65346
0;34.8928;0;-3.43714;35.0724;3.62604;3.43714;35.0724;-3.62604
0;34.8996;0;-3.46608;35.0843;3.59839;3.46608;35.0843;-3.59839
0;34.9064;0;-3.4948;35.0961;3.5705;3.4948;35.0961;-3.5705
0;34.9132;0;-3.52329;35.1077;3.54239;3.52329;35.1077;-3.54239
0;34.9201;0;-3.55156;35.119;3.51404;3.55156;35.119;-3.51404
0;34.927;0;-3.5796;35.1302;3.48548;3.5796;35.1302;-3.48548
0;34.9339;0;-3.60741;35.1412;3.45669;3.60741;35.1412;-3.45669
0;34.9408;0;-3.63499;35.1519;3.42767;3.63499;35.1519;-3.42767
0;34.9478;0;-3.66234;35.1625;3.39844;3.66234;35.1625;-3.39844
0;34.9547;0;-3.68945;35.1728;3.36899;3.68945;35.1728;-3.36899
0;34.9617;0;-3.71632;35.1829;3.33932;3.71632;35.1829;-3.33932
0;34.9687;0;-3.74296;35.1927;3.30944;3.74296;35.1927;-3.30944
0;34.9758;0;-3.76935;35.2024;3.27934;3.76935;35.2024;-3.27934
0;34.9828;0;-3.79551;35.2118;3.24904;3.79551;35.2118;-3.24904
0;34.9899;0;-3.82142;35.2209;3.21853;3.82142;35.2209;-3.21853
0;34.997;0;-3.84708;35.2299;3.18781;3.84708;35.2299;-3.18781
0;35.0041;0;-3.8725;35.2386;3.15688;3.8725;35.2386;-3.15688
0;35.0113;0;-3.89767;35.247;3.12575;3.89767;35.247;-3.12575
0;35.0185;0;-3.92258;35.2552;3.09443;3.92258;35.2552;-3.09443
0;35.0257;0;-3.94725;35.2632;3.0629;3.94725;35.2632;-3.0629
0;35.0329;0;-3.97166;35.2709;3.03118;3.97166;35.2709;-3.03118
0;35.0402;0;-3.99582;35.2784;2.99926;3.99582;35.2784;-2.99926
0;35.0474;0;-4.01972;35.2857;2.96715;4.01972;35.2857;-2.96715
0;35.0547;0;-4.04337;35.2927;2.93485;4.04337;35.2927;-2.93485
0;35.0621;0;-4.06675;35.2994;2.90236;4.06675;35.2994;-2.90236
0;35.0694;0;-4.08987;35.3059;2.86968;4.08987;35.3059;-2.86968
0;35.0768;0;-4.11273;35.3122;2.83682;4.11273;35.3122;-2.83682
0;35.0842;0;-4.13533;35.3182;2.80378;4.13533;35.3182;-2.80378
0;35.0916;0;-4.15766;35.324;2.77056;4.15766;35.324;-2.77056
0;35.099;0;-4.17973;35.3296;2.73716;4.17973;35.3296;-2.73716
0;35.1065;0;-4.20152;35.3349;2.70358;4.20152;35.3349;-2.70358
0;35.114;0;-4.22305;35.34;2.66983;4.22305;35.34;-2.66983
0;35.1215;0;-4.2443;35.3448;2.63591;4.2443;35.3448;-2.63591
0;35.1291;0;-4.26528;35.3495;2.60182;4.26528;35.3495;-2.60182
0;35.1366;0;-4.28599;35.3539;2.56756;4.28599;35.3539;-2.56756
0;35.1442;0;-4.30643;35.358;2.53314;4.30643;35.358;-2.53314
0;35.1518;0;-4.32658;35.362;2.49856;4.32658;35.362;-2.49856
0;35.1594;0;-4.34646;35.3657;2.46381;4.34646;35.3657;-2.46381
0;35.1671;0;-4.36606;35.3693;2.42891;4.36606;35.3693;-2.42891
0;35.1747;0;-4.38538;35.3726;2.39385;4.38538;35.3726;-2.39385
0;35.1824;0;-4.40442;35.3757;2.35864;4.40442;35.3757;-2.35864
0;35.1901;0;-4.42318;35.3786;2.32327;4.42318;35.3786;-2.32327
0;35.1979;0;-4.44165;35.3814;2.28776;4.44165;35.3814;-2.28776
